X,CH1,CH2,
4.4600002e+01,7.84000e+00,5.28000e+00,
4.4799999e+01,7.84000e+00,5.20000e+00,
4.5000000e+01,7.60000e+00,5.28000e+00,
4.5200001e+01,7.60000e+00,5.28000e+00,
4.5400002e+01,7.84000e+00,5.36000e+00,
4.5600002e+01,7.84000e+00,5.36000e+00,
4.5799999e+01,7.60000e+00,5.28000e+00,
4.6000000e+01,7.60000e+00,5.36000e+00,
4.6200001e+01,7.84000e+00,5.28000e+00,
4.6400002e+01,7.84000e+00,5.36000e+00,
4.6600002e+01,7.60000e+00,5.36000e+00,
4.6799999e+01,7.84000e+00,5.36000e+00,
4.7000000e+01,7.60000e+00,5.44000e+00,
4.7200001e+01,7.84000e+00,5.36000e+00,
4.7400002e+01,7.60000e+00,5.44000e+00,
4.7600002e+01,7.60000e+00,5.36000e+00,
4.7799999e+01,7.84000e+00,5.52000e+00,
4.8000000e+01,7.84000e+00,5.52000e+00,
4.8200001e+01,7.60000e+00,5.44000e+00,
4.8400002e+01,7.84000e+00,5.44000e+00,
4.8600002e+01,7.60000e+00,5.60000e+00,
4.8799999e+01,7.60000e+00,5.60000e+00,
4.9000000e+01,7.84000e+00,5.52000e+00,
4.9200001e+01,7.60000e+00,5.60000e+00,
4.9400002e+01,7.84000e+00,5.52000e+00,
4.9600002e+01,7.84000e+00,5.52000e+00,
4.9799999e+01,7.60000e+00,5.68000e+00,
5.0000000e+01,7.60000e+00,5.60000e+00,
5.0200001e+01,7.84000e+00,5.68000e+00,
5.0400002e+01,7.84000e+00,5.68000e+00,
5.0600002e+01,7.60000e+00,5.60000e+00,
5.0799999e+01,7.60000e+00,5.68000e+00,
5.1000000e+01,7.92000e+00,5.68000e+00,
5.1200001e+01,7.84000e+00,5.68000e+00,
5.1400002e+01,7.60000e+00,5.76000e+00,
5.1600002e+01,7.84000e+00,5.68000e+00,
5.1799999e+01,7.60000e+00,5.84000e+00,
5.2000000e+01,7.60000e+00,5.68000e+00,
5.2200001e+01,7.84000e+00,5.84000e+00,
5.2400002e+01,7.84000e+00,5.68000e+00,
5.2600002e+01,7.60000e+00,5.84000e+00,
5.2799999e+01,7.84000e+00,5.84000e+00,
5.3000000e+01,7.60000e+00,5.68000e+00,
5.3200001e+01,7.84000e+00,5.76000e+00,
5.3400002e+01,7.60000e+00,5.92000e+00,
5.3600002e+01,7.84000e+00,5.92000e+00,
5.3799999e+01,7.60000e+00,5.76000e+00,
5.4000000e+01,7.60000e+00,5.84000e+00,
5.4200001e+01,7.84000e+00,6.00000e+00,
5.4400002e+01,7.84000e+00,6.00000e+00,
5.4600002e+01,7.60000e+00,5.84000e+00,
5.4799999e+01,7.84000e+00,6.00000e+00,
5.5000000e+01,7.60000e+00,5.92000e+00,
5.5200001e+01,7.92000e+00,6.00000e+00,
5.5400002e+01,7.60000e+00,5.92000e+00,
5.5600002e+01,7.84000e+00,6.00000e+00,
5.5799999e+01,7.60000e+00,6.00000e+00,
5.6000000e+01,7.60000e+00,6.00000e+00,
5.6200001e+01,7.84000e+00,6.00000e+00,
5.6400002e+01,7.84000e+00,6.08000e+00,
5.6600002e+01,7.60000e+00,6.00000e+00,
5.6799999e+01,7.84000e+00,6.00000e+00,
5.7000000e+01,7.60000e+00,6.08000e+00,
5.7200001e+01,7.76000e+00,6.08000e+00,
5.7400002e+01,-8.00000e-02,0.00000e+00,
5.7600002e+01,-8.00000e-02,0.00000e+00,
5.7799999e+01,0.00000e+00,-8.00000e-02,
5.8000000e+01,0.00000e+00,0.00000e+00,
5.8200001e+01,-8.00000e-02,-8.00000e-02,
5.8400002e+01,-8.00000e-02,8.00000e-02,
5.8600002e+01,8.00000e-02,-8.00000e-02,
5.8799999e+01,-8.00000e-02,8.00000e-02,
5.9000000e+01,8.00000e-02,-8.00000e-02,
5.9200001e+01,0.00000e+00,0.00000e+00,
5.9400002e+01,-1.60000e-01,8.00000e-02,
5.9600002e+01,0.00000e+00,-8.00000e-02,
5.9799999e+01,-8.00000e-02,8.00000e-02,
